Station meta-information: 21.10.2025
"dem_status";"station_code";"station_local_code";"station_name";"station_start_date";"station_end_date";"station_latitude_d";"station_latitude_dms";"station_longitude_d";"station_longitude_dms";"station_altitude";"type_of_station";"station_type_of_area";"station_ozone_classification";"station_subcat_rural_background";"network_code";
"M";"DEBE015";"DEBE015";"B Tiergarten-Bachstraße";"19890801";"20021231";"52.519043";"+052.31.8";"13.339109";"+013.20.20";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE016";"DEBE016";"B Kreuzberg-Gitschiner Str.";"19860301";"19930228";"52.497612";"+052.29.51";"13.404721";"+013.24.16";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE017";"DEBE017";"B Schmargendorf-Lentzeallee";"19860301";"19981231";"52.470717";"+052.28.14";"13.293638";"+013.17.37";"50";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE018";"DEBE018";"Berlin Schöneberg";"19861101";"20241231";"52.485814";"+052.29.8";"13.348775";"+013.20.55";"40";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE019";"DEBE019";"B Hasenheide-Columbiadamm";"19881201";"19920630";"52.478056";"+052.28.41";"13.417122";"+013.25.1";"45";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE020";"DEBE020";"B Neukölln-Ederstraße";"19881201";"19941130";"52.475428";"+052.28.31";"13.455524";"+013.27.19";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE021";"DEBE021";"B Zehlendorf-Argentinische Allee";"19890301";"19920630";"52.445501";"+052.26.43";"13.242742";"+013.14.33";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE022";"DEBE022";"B Lichterfelde-Curtiusstr.";"19890101";"19941130";"52.44142";"+052.26.29";"13.288213";"+013.17.17";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE023";"DEBE023";"B Lankwitz-Leonorenstr.";"19890701";"19960331";"52.444425";"+052.26.39";"13.341257";"+013.20.28";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE024";"DEBE024";"B Mariendorf-Walnußweg";"19890501";"19951031";"52.44089";"+052.26.27";"13.413211";"+013.24.47";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE025";"DEBE025";"B Britz-Parchimer Allee";"19881201";"19970331";"52.446643";"+052.26.47";"13.457516";"+013.27.27";"35";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE026";"DEBE026";"B Lichterfelde-Wupperstr.";"19890201";"20021114";"52.409203";"+052.24.33";"13.275527";"+013.16.31";"40";"industrial";"rural";"rural";"unknown";"DE008A";
"M";"DEBE027";"DEBE027";"Berlin Marienfelde";"19890401";"";"52.398406";"+052.23.54";"13.368103";"+013.22.5";"45";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE028";"DEBE028";"B Lichtenrade-Dielingsgrund";"19890201";"19951031";"52.411278";"+052.24.40";"13.409324";"+013.24.33";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE029";"DEBE029";"B Rudow-Groß-Ziethener Ch.";"19760101";"19951031";"52.411259";"+052.24.40";"13.484277";"+013.29.3";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE030";"DEBE030";"B Rudow-Künnekeweg";"19890301";"19951031";"52.417998";"+052.25.4";"13.519775";"+013.31.11";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE031";"DEBE031";"B Lichtenrade-Paplitzer Str.";"19890301";"19920531";"52.377024";"+052.22.37";"13.404167";"+013.24.15";"45";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE032";"DEBE032";"Berlin Grunewald (3.5 m)";"19861001";"";"52.473192";"+052.28.23";"13.225144";"+013.13.30";"50";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE033";"DEBE033";"B Siemensstadt-Motardstr.";"19870701";"19920531";"52.532495";"+052.31.56";"13.259938";"+013.15.35";"35";"industrial";"urban";"urban";"unknown";"DE008A";
"M";"DEBE034";"DEBE034";"Berlin Neukölln";"19860301";"";"52.489451";"+052.29.22";"13.430844";"+013.25.51";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE035";"DEBE035";"B Tempelhof-G.-Dunkel-Str.";"19870801";"19950731";"52.45884";"+052.27.31";"13.415258";"+013.24.54";"50";"industrial";"urban";"urban";"unknown";"DE008A";
"M";"DEBE036";"DEBE036";"B Reinickendorf-Emmentaler Str.";"19880601";"19911231";"52.570534";"+052.34.13";"13.355431";"+013.21.19";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE037";"DEBE037";"B Frohnau, Funkturm (324 m)";"19900101";"20080319";"52.653433";"+052.39.12";"13.295774";"+013.17.44";"50";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE038";"DEBE038";"B Wannsee, Funkturm (120 m)";"19900101";"19931231";"52.417844";"+052.25.4";"13.133189";"+013.7.59";"100";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE039";"DEBE039";"Berlin Charlottenburg-Wilmersdorf";"19880101";"19921231";"52.511527";"+052.30.41";"13.291239";"+013.17.28";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE042";"DEBE042";"B Charlottenburg-O.-Suhr-A. (Turm, 60 m)";"19880205";"20071231";"52.517175";"+052.31.1";"13.3083";"+013.18.29";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE043";"DEBE043";"B Schöneberg-Kärntener Str. (25 m)";"19880203";"20071231";"52.477252";"+052.28.38";"13.34828";"+013.20.53";"40";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE044";"DEBE044";"B Mitte-Parochialstr.";"19770601";"20040226";"52.516795";"+052.31.0";"13.408869";"+013.24.31";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE045";"DEBE045";"B Pankow-Blankenfelder Str.";"19910101";"20040314";"52.591087";"+052.35.27";"13.404021";"+013.24.14";"45";"traffic";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE046";"DEBE046";"B Weißensee-Berliner Allee/Wegenerstr.";"19910101";"19970331";"52.55256";"+052.33.9";"13.468399";"+013.28.6";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE047";"DEBE047";"B Friedrichshain-K.-Marx-Allee";"19910101";"19960331";"52.515918";"+052.30.57";"13.451705";"+013.27.6";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE049";"DEBE049";"B Schöneweide-Wilhelminenhofstr.";"19910101";"19970331";"52.46024";"+052.27.36";"13.519759";"+013.31.11";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE050";"DEBE050";"B Blankenburg";"19921201";"19960229";"52.588354";"+052.35.18";"13.459117";"+013.27.32";"50";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE051";"DEBE051";"Berlin Buch";"20170724";"";"52.644169";"+052.38.39";"13.483079";"+013.28.59";"60";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE052";"DEBE052";"B Grunewald (Turm 25 m)";"19861001";"20060111";"52.472655";"+052.28.21";"13.224372";"+013.13.27";"50";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE053";"DEBE053";"B Lichtenberg-Rhinstr.";"19910101";"19960331";"52.514178";"+052.30.51";"13.518674";"+013.31.7";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE054";"DEBE054";"B Marzahn";"19930301";"19970331";"52.548723";"+052.32.55";"13.582789";"+013.34.58";"50";"traffic";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE055";"DEBE055";"B Köpenick";"19931101";"19970331";"52.443632";"+052.26.37";"13.58322";"+013.34.59";"35";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE056";"DEBE056";"Berlin Friedrichshagen";"19940201";"";"52.447697";"+052.26.51";"13.64705";"+013.38.49";"35";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE057";"DEBE057";"B Karlshorst-Treskowallee";"19930601";"19990430";"52.482083";"+052.28.55";"13.526401";"+013.31.35";"35";"traffic";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE058";"DEBE058";"B Hohenschönhausen";"19930301";"19960331";"52.556548";"+052.33.23";"13.529576";"+013.31.46";"60";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE059";"DEBE059";"B Hellersdorf";"19930701";"19960331";"52.51253";"+052.30.45";"13.575929";"+013.34.33";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE060";"DEBE060";"B Kaulsdorf-Süd";"19930301";"19960229";"52.476147";"+052.28.34";"13.594796";"+013.35.41";"40";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE061";"DEBE061";"Berlin Schildhornstraße";"19941101";"";"52.463611";"+052.27.48";"13.31825";"+013.19.5";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE062";"DEBE062";"Berlin Frohnau (3.5 m)";"19960201";"";"52.653269";"+052.39.11";"13.296081";"+013.17.45";"50";"background";"rural";"rural";"near-city";"DE008A";
"M";"DEBE063";"DEBE063";"Berlin Silbersteinstraße 1";"19960501";"20240105";"52.467534";"+052.28.3";"13.441654";"+013.26.29";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE064";"DEBE064";"Berlin Karl-Marx-Straße";"19930801";"20210705";"52.481709";"+052.28.54";"13.433967";"+013.26.2";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE065";"DEBE065";"Berlin Frankfurter Allee";"19930901";"";"52.514072";"+052.30.50";"13.469931";"+013.28.11";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE066";"DEBE066";"Berlin Karlshorst";"19990701";"";"52.485296";"+052.29.7";"13.529504";"+013.31.46";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE067";"DEBE067";"Berlin Hardenbergplatz";"20040101";"20241231";"52.5066";"+052.30.23";"13.332972";"+013.19.58";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE068";"DEBE068";"Berlin Mitte";"20030101";"";"52.513606";"+052.30.48";"13.418833";"+013.25.7";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE069";"DEBE069";"Berlin Mariendorfer Damm";"20090101";"";"52.438115";"+052.26.17";"13.38772";"+013.23.15";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE070";"DEBE070";"Dep_Grunewald, Jagen 91";"20000101";"";"52.478";"+052.28.40";"13.225";"+013.13.29";"";"background";"rural";"rural background";"remote";"DE008A";
"M";"DEBE071";"DEBE071";"Dep_Grunewald, Jagen 63";"20000101";"";"52.472";"+052.28.19";"13.227";"+013.13.37";"";"background";"rural";"rural background";"remote";"DE008A";
"M";"DEBE072";"DEBE072";"Dep_Koepenick";"20000101";"";"52.432";"+052.25.55";"13.615";"+013.36.54";"";"background";"rural";"rural background";"remote";"DE008A";
"M";"DEBE073";"DEBE073";"zDDR_B Alex_MD";"19710101";"19901231";"52.52";"+052.31.12";"13.405";"+013.24.17";"38";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE074";"DEBE074";"zDDR_B Alex_200";"19900601";"19901231";"52.52";"+052.31.12";"13.405";"+013.24.17";"38";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE075";"DEBE075";"zDDR_B Friedrichsh.";"19881101";"19901231";"52.510605";"+052.30.38";"13.457142";"+013.27.25";"37";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE076";"DEBE076";"zDDR_B Köpenick_BHI";"19890101";"19901231";"52.45499";"+052.27.17";"13.57174";"+013.34.18";"35";"background";"urban";"urban";"unknown";"DE008A";
"M";"DEBE077";"DEBE077";"zDDR_B Marzahn_BHI";"19881101";"19901231";"52.53495";"+052.32.5";"13.540415";"+013.32.25";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE078";"DEBE078";"zDDR_B Prenzlauer_Berg";"19880101";"19901231";"52.539966";"+052.32.23";"13.412823";"+013.24.46";"52";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE079";"DEBE079";"zDDR_B Buch_FIB";"19821101";"19901231";"52.631";"+052.37.51";"13.502";"+013.30.7";"60";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE080";"DEBE080";"zDDR_B Schönefeld";"19880101";"19901231";"52.3807";"+052.22.50";"13.5306";"+013.31.50";"46";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE081";"DEBE081";"zDDR_B Staaken";"19870101";"19901231";"52.54";"+052.32.23";"13.124";"+013.7.26";"35";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE082";"DEBE082";"Berlin Leipziger Straße";"20070101";"";"52.510402";"+052.30.37";"13.391296";"+013.23.28";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE083";"DEBE083";"Berlin Kantstraße";"20080101";"";"52.506459";"+052.30.23";"13.30859";"+013.18.30";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE084";"DEBE084";"Berlin Hauptstraße";"20070101";"";"52.481257";"+052.28.52";"13.347433";"+013.20.50";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE085";"DEBE085";"Berlin Herrmannstraße";"20070101";"";"52.465696";"+052.27.56";"13.432192";"+013.25.55";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE086";"DEBE086";"Berlin Sonnenallee";"20070101";"";"52.484241";"+052.29.3";"13.434626";"+013.26.4";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE087";"DEBE087";"Berlin Berliner Allee";"20070101";"";"52.550198";"+052.33.0";"13.459875";"+013.27.35";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE088";"DEBE088";"Berlin Beusselstraße";"20070101";"";"52.529102";"+052.31.44";"13.328433";"+013.19.42";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE089";"DEBE089";"Berlin Potsdamer Straße";"20080101";"";"52.501404";"+052.30.5";"13.364078";"+013.21.50";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE090";"DEBE090";"Berlin Michael-Brückner-Straße";"20070101";"20231231";"52.455129";"+052.27.18";"13.511998";"+013.30.43";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE091";"DEBE091";"Berlin Alt-Friedrichsfelde";"20070101";"";"52.510454";"+052.30.37";"13.506564";"+013.30.23";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE092";"DEBE092";"Berlin Spandauer Damm";"20070101";"";"52.518345";"+052.31.6";"13.28178";"+013.16.54";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE093";"DEBE093";"Berlin Alt-Moabit";"20070101";"";"52.523927";"+052.31.26";"13.328703";"+013.19.43";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE094";"DEBE094";"Berlin Schloßstraße";"20070101";"";"52.458879";"+052.27.31";"13.322497";"+013.19.20";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE095";"DEBE095";"Berlin Tempelhofer Damm";"20070101";"";"52.465247";"+052.27.54";"13.385439";"+013.23.7";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE096";"DEBE096";"Berlin Landsberger Allee";"20070101";"";"52.523196";"+052.31.23";"13.435054";"+013.26.6";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE097";"DEBE097";"Berlin Herrmannplatz";"20070101";"";"52.487391";"+052.29.14";"13.424705";"+013.25.28";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE098";"DEBE098";"Berlin Buschkrugallee";"20070101";"";"52.463276";"+052.27.47";"13.444305";"+013.26.39";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE100";"DEBE100";"Berlin Friedrichstraße";"20070101";"";"52.514398";"+052.30.51";"13.38912";"+013.23.20";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE101";"DEBE101";"Berlin Badstraße";"20070101";"";"52.550287";"+052.33.1";"13.38493";"+013.23.5";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE102";"DEBE102";"Berlin Klosterstraße";"20070101";"";"52.531059";"+052.31.51";"13.196582";"+013.11.47";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE103";"DEBE103";"Berlin Eichborndamm";"20080101";"";"52.570192";"+052.34.12";"13.312675";"+013.18.45";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE104";"DEBE104";"Berlin Markgrafendamm";"20120101";"";"52.498379";"+052.29.54";"13.46512";"+013.27.54";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE105";"DEBE105";"Berlin Invalidenstraße";"20160101";"20231231";"52.530998";"+052.31.51";"13.384433";"+013.23.3";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE106";"DEBE106";"Berlin Brückenstraße";"20190101";"20221231";"52.51155";"+052.30.41";"13.41666";"+013.24.59";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE107";"DEBE107";"Berlin Kaiser-Friedrich-Straße";"20190101";"20221231";"52.508997";"+052.30.32";"13.301763";"+013.18.6";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE108";"DEBE108";"Berlin Leonorenstraße";"20190101";"20221231";"52.437178";"+052.26.13";"13.344879";"+013.20.41";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE109";"DEBE109";"Berlin Martin-Luther-Straße";"20190101";"20201231";"52.482173";"+052.28.55";"13.344822";"+013.20.41";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE110";"DEBE110";"Berlin Stromstraße";"20190101";"20221231";"52.527165";"+052.31.37";"13.343121";"+013.20.35";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE111";"DEBE111";"Berlin Birkenstraße";"20190101";"20201231";"52.531465";"+052.31.53";"13.34431";"+013.20.39";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE112";"DEBE112";"Berlin Reinhardstraße";"20190101";"20221231";"52.522316";"+052.31.20";"13.378365";"+013.22.42";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE113";"DEBE113";"Berlin Oranienstraße";"20190101";"20231231";"52.502822";"+052.30.10";"13.413412";"+013.24.48";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE114";"DEBE114";"Berlin Elsenstraße";"20190101";"";"52.489454";"+052.29.22";"13.454776";"+013.27.17";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE115";"DEBE115";"Berlin Erkstraße";"20190101";"";"52.481379";"+052.28.52";"13.43916";"+013.26.20";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE116";"DEBE116";"Berlin Friedrichstraße";"20190101";"20221231";"52.518372";"+052.31.6";"13.388503";"+013.23.18";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE117";"DEBE117";"Berlin Torstraße";"20190101";"20221231";"52.529468";"+052.31.46";"13.399832";"+013.23.59";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE118";"DEBE118";"Berlin Leipziger Straße";"20190101";"20221231";"52.509801";"+052.30.35";"13.382363";"+013.22.56";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE119";"DEBE119";"Berlin Mariendorfer Damm";"20200101";"20231231";"52.447408";"+052.26.50";"13.385301";"+013.23.7";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE120";"DEBE120";"Berlin Saarstraße";"20200101";"20221231";"52.468346";"+052.28.6";"13.33396";"+013.20.2";"50";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE121";"DEBE121";"Berlin Mehringdamm";"20200101";"";"52.492186";"+052.29.31";"13.387104";"+013.23.13";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE122";"DEBE122";"Berlin Martin-Luther-Straße";"20200101";"";"52.498166";"+052.29.53";"13.345849";"+013.20.45";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE123";"DEBE123";"Berlin Spiegelweg";"20200101";"20231231";"52.508141";"+052.30.29";"13.284456";"+013.17.4";"45";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE124";"DEBE124";"Berlin Danziger Straße";"20200101";"20221231";"52.54083";"+052.32.26";"13.413156";"+013.24.47";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE125";"DEBE125";"Berlin Leipziger Straße (MC)";"20200326";"";"52.509813";"+052.30.35";"13.382377";"+013.22.56";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE126";"DEBE126";"Berlin Karl-Marx-Straße II";"20210608";"";"52.483811";"+052.29.1";"13.429671";"+013.25.46";"40";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE127";"DEBE127";"Berlin Silbersteinstraße 5";"20230101";"";"52.46747";"+052.28.2";"13.44121";"+013.26.28";"35";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE128";"DEBE128";"Berlin Schönholzer Straße";"20231228";"";"52.570257";"+052.34.12";"13.399338";"+013.23.57";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE129";"DEBE129";"Berlin Breite Straße";"20231228";"";"52.569146";"+052.34.8";"13.40218";"+013.24.7";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE130";"DEBE130";"Berlin Residenzstraße";"20231227";"";"52.569313";"+052.34.9";"13.361252";"+013.21.40";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE131";"DEBE131";"Berlin Kapweg";"20231227";"";"52.562174";"+052.33.43";"13.331035";"+013.19.51";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE132";"DEBE132";"Berlin Müllerstraße";"20231227";"";"52.548861";"+052.32.55";"13.354534";"+013.21.16";"55";"traffic";"urban";"urban";"unknown";"DE008A";
"M";"DEBE133";"DEBE133";"zDDR_Berlin Adlershof";"19770101";"";"52.433333";"+052.25.59";"13.516666";"+013.30.59";"40";"industrial";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE134";"DEBE134";"zDDR_Berlin Müggelsee";"19770101";"";"52.45";"+052.27.0";"13.65";"+013.39.0";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE135";"DEBE135";"zDDR_Berlin TRO";"19770101";"";"52.466666";"+052.27.59";"13.533333";"+013.31.59";"40";"industrial";"urban";"urban";"unknown";"DE008A";
"M";"DEBE136";"DEBE136";"zDDR_Berlin Kaulsdorf";"19770101";"";"52.5";"+052.30.0";"13.583333";"+013.34.59";"40";"background";"suburban";"suburban";"unknown";"DE008A";
"M";"DEBE137";"DEBE137";"zDDR_Kraftf.-IMM Berlin";"19810101";"";"52.517222";"+052.31.1";"13.415833";"+013.24.56";"35";"background";"urban";"urban";"unknown";"DE008A";
